review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1J88PAOG3PIPW,5,0,0,N,Y
R2Y4FANDHM49XN,3,0,0,N,Y
RUUXA6CCHDZJ5,5,6,9,N,Y
R3D48X7YF1RW1S,2,0,0,N,Y
R3Q3TZ4X7UY8YV,5,0,1,N,Y
R1K9YCB1K1BCIP,5,0,1,N,N
RYR3HGDBO5IWE,5,2,2,N,N
R1MUVXTXNTLOOA,3,0,1,N,Y
R1TGYDITHKC9G8,5,1,1,N,Y
R2ZRSQSU5BISZ6,5,1,1,N,Y
R1BXY846MESW39,4,1,1,N,Y
R26WB0RQJFJCLE,5,0,0,N,Y
R7BTQFEO3SENT,5,0,0,N,Y
R2FDNILOVLZGBL,4,0,0,N,Y
R202B2KQY783V1,3,0,0,N,Y
R39VYB2HCOXYC6,5,0,0,N,Y
R25RGRKX0SSJAD,5,3,3,N,Y
R1HHQ2KIC6PPE7,5,1,1,Y,N
R8VNAQN1BBFNR,5,1,1,N,Y
RIFW11FRFGTFX,5,0,1,N,Y
R3PL6YVAXEAXVB,5,0,0,N,Y
R3Q955GAF9KTQE,5,6,8,N,Y
R7EEX4ZGCR6Y7,5,0,0,N,Y
RDTXDVW6HN4VT,2,9,11,N,Y
RSITO8LMIDRQF,5,0,0,N,Y
R2ZR2GT3188C9Q,5,0,0,N,Y
RFBB7AV5A9AIE,5,0,0,N,Y
R27RSQL9P3RZP5,5,0,0,N,Y
R3FYN6FY89J04,5,0,0,N,Y
R33VG1ZI26JN6S,5,0,0,N,N
RBX0LKN099ECF,4,0,0,N,N
R1NXYX0C5JE4ZY,3,21,21,N,N
R33X3BDN55GE70,3,0,0,N,Y
R12ZLBRYHFMQD,5,1,1,N,Y
R1ON9R6PHBRC2K,5,0,0,N,N
R3AGKDOTI5HVI6,1,2,2,N,N
R34IRYZVQMGR4B,5,0,0,N,N
R255U1711M96G1,5,0,0,N,N
R1T0SI6F5JUMP,1,2,2,N,N
R2W211TM6BWU3Y,5,0,0,N,N
R1WUMQFNUESES9,4,0,0,N,Y
R134WJN47JZZL,5,0,0,N,Y
R2J09RV5YD9ZJ2,5,0,0,N,Y
R293WDKHYEJ0SS,1,1,1,N,N
R1YQ5J3Y6PVP9J,2,9,11,N,N
RUCS3KFIVBK7Z,5,0,2,N,Y
R305RVSHR1GKPX,4,0,0,N,N
R7CHMFSYQ20QV,5,0,0,N,Y
RAGYN7DWNNNN1,5,0,0,N,Y
R2WK7IJVEF11W5,5,1,1,N,Y
R1OO140YC0AN6S,1,9,15,N,Y
RQC013Y1MV84D,3,0,0,N,Y
R2XE52VUO4HLQC,5,0,1,N,Y
RAZ4S45NCINW4,5,0,0,N,Y
R2TUQCYFXPTVAM,1,1,2,N,N
R2V0AP04IN2VGW,5,1,1,N,Y
R6AZ7BSS7QXJE,1,0,0,N,N
RXPNW2POJRL5D,5,0,0,N,Y
R742S9SD3AMGE,5,0,0,N,Y
RO0ANLV3H2YW7,5,0,0,N,Y
RBCGJPOYLE9VR,5,2,4,N,Y
R3NC19M2RBBMOI,4,0,0,N,N
RSG9VY5XT880U,2,3,3,N,N
R89LSZIFSPDA9,5,1,1,N,Y
R34O4IXEX3T2QE,5,0,0,N,N
R1NI0LLC7T5RXB,5,0,0,N,Y
R3H28O7OTPJ8RM,5,0,0,N,Y
R18AMJKUYRMCEN,1,0,0,N,Y
R1PBJ3MYLF5HLQ,4,0,0,N,Y
R2BJ4RKNCU8CQ0,5,0,0,N,Y
R3C4BR99DKBIMT,5,0,1,N,Y
R9WDK672AL54P,3,0,0,N,Y
R3S02DEDMC7NUW,4,0,0,N,N
ROEVYNJBCO4DQ,4,0,0,N,N
R1WYHJ6FR5YHP2,1,0,1,N,Y
RBH5VNFWYT0Q3,5,0,0,N,Y
R2HDLTQ4D7L4ST,4,2,2,N,N
RYQMAVWFXVRAF,5,0,0,N,N
R37ZQ1U0R8582F,1,0,0,N,N
RBV1PWGADHCE5,1,0,8,N,Y
R21EE3YQHS37DJ,5,0,0,N,N
R2FFEGZT90XU7U,5,0,0,N,Y
R3QODS8MDESGG0,1,2,3,N,Y
R2D5EVGZ50G1ID,4,0,0,N,Y
R1ZKOW2S3CU81I,5,0,2,N,Y
R2JPSY84T9V0P1,3,0,0,N,Y
R2PU0O69AXRS3T,5,0,0,N,Y
R16PPI00GQ1VL,5,0,0,N,Y
RQ7O75V28R1GP,5,0,0,N,Y
RPELKJ0R9UYMB,5,63,71,N,Y
R1KB5XJHBC9YH5,5,0,0,N,N
RD79332B20885,5,0,0,N,Y
R196H3HZPIY1SA,5,3,4,N,Y
RWSN8P3JX554D,4,0,0,N,Y
R29KWG8H03SRMT,4,0,0,N,Y
R2SYH4IAZDI86,5,0,0,N,Y
RNYHFRUPP3ZH3,4,3,3,N,N
R2VU57XCR8UHBA,5,5,5,N,Y
R3BJLN4T4JQYNW,5,0,0,N,N
R3H6RGX9BHLKFA,4,0,0,N,Y
R21W4MXE2HUHHY,5,0,0,N,Y
R1AU9DBO3NRMMP,5,0,0,N,Y
RMN7Z04AKZCG8,5,0,0,N,N
R2N7SPLU15CX53,4,6,12,N,Y
R1BYZ0E6NT0FYS,5,0,0,N,Y
R2L1QFA7BPXN4S,5,0,0,N,Y
R24MMAGOW65ZK3,5,1,1,N,Y
R2RLDC3J4KZ51G,5,3,3,N,Y
R1GZJJD2QRDSP0,5,0,0,N,Y
R2XFOZY2DDN6YL,1,26,29,N,N
R1LAJIOTYCEJV9,5,1,1,N,N
RKTA6NNOOH6O8,5,0,0,N,Y
R2TFSVWXQRKL2X,4,0,0,N,Y
RS7K19EYEZ5Q4,5,0,0,N,Y
R3OZSHHD1UX8RZ,5,0,0,N,Y
RD7I0TC9QTACD,5,0,0,N,Y
R1MATD6UYRN7K8,5,4,4,N,Y
R2WSBN6GODUO7V,5,0,1,N,Y
RFH2JUWJ32YD2,1,3,5,N,Y
RXKXQG04S7I5S,4,1,1,N,N
R315N4PU7VZ2G3,2,0,0,N,Y
R29LNESH0SHNW1,5,1,1,N,Y
R1N6905DQ94KUG,5,1,1,N,Y
ROFXD8WR570T7,5,0,0,N,Y
RAZI1UEL2JQ2Y,4,0,0,N,Y
R3IV46QOT6U9UM,1,3,5,N,Y
R1AV8L47XWCJ72,5,0,1,N,Y
ROSXPD2SZC30M,3,0,0,N,Y
R3C2W4A8XNJRRW,5,0,0,N,Y
RQI7M528G4VK1,5,0,1,N,Y
R2DRILFM7JF34W,5,1,2,N,Y
RCVJ0N67JOFO0,5,0,0,N,Y
R1XC8MBAHJAIA5,5,0,0,N,Y
R2MY427W5XEX2W,4,0,0,N,Y
R14035Q1X7YPRZ,5,0,0,N,Y
R23I5XSDB1LA5W,1,8,11,N,N
R2LF1KWUFDS9PE,2,0,0,N,Y
RC0EZZTXFLCOL,5,0,0,N,N
R3MOSCUG6G6FWM,5,0,1,N,Y
RDI67PV5H5AYJ,1,21,25,N,N
R1RO7PL4L1RPQJ,5,0,0,N,Y
R2OFMDSHFZXXKZ,5,0,1,N,Y
R3U8WTESYKJ7CD,4,8,9,N,Y
R2XG5I79HZMNL7,4,0,0,N,Y
RLGKAKQHUCNOO,5,0,0,N,Y
R29K1GYSNS5VBH,5,5,9,N,Y
ROUAE8PGRX69Z,5,0,0,N,Y
R3L34FMDL1ETN1,5,9,10,Y,N
R2RKYEE1UK6PML,3,0,0,N,Y
R17AGTCWXWRXHG,5,0,0,N,Y
RYASN1RL2E9TW,1,3,5,N,N
R3HNJHF4V4GVZX,5,1,1,N,N
R2AGQPQ2KW0M4D,5,0,0,N,N
R59HAL70UTLZ2,4,7,8,N,Y
R3SJFPK5UOQSEJ,5,0,0,N,Y
R1TET0MZRJB447,5,0,1,N,Y
RZB84ZRP97ILA,5,0,0,N,Y
R2O7FBF00MEQJZ,4,3,3,N,Y
R3LV7S6QYP3AK0,5,0,0,N,Y
R17UG3ABUDQ5TB,5,0,0,N,Y
R1DIC8AXJ7PCBX,1,3,3,N,N
RISC0644TSYQE,5,0,0,N,N
R2NNHU1N7DTPWH,5,0,0,N,Y
R1MA9I243ZADTL,1,2,3,N,N
RS5WOKGCN8CE9,5,0,0,N,Y
R39SS4UW8Y7XKC,5,0,0,N,Y
R20DPUNL0HX0JM,5,1,2,N,Y
R1O1E48ZBOEOL3,5,0,0,N,N
R3EDPCZAJ4WS8G,5,5,5,N,N
R1OZHY3J1JZB6S,5,0,0,N,Y
R2UVTV5SHAL79M,3,1,3,N,Y
RLY8E24Z3QVL6,5,0,3,N,Y
RVH3DC3GNUPDU,5,0,0,N,Y
R1NUMA3FC8O7VH,5,1,1,N,N
R2QGFPEIS40IK3,1,0,0,N,Y
R1XRKZRE3D1AY4,5,0,0,N,Y
R2KOXLXKB3JYEW,5,0,1,N,Y
RPGNE61AAEPQI,5,1,1,N,Y
R2W536MNQI8UEO,4,7,9,N,N
R2C21WWWA4SR9S,2,11,28,N,N
R16PFDM4EK310W,5,0,0,N,Y
R3MTWV2540Q9PO,1,1,1,N,Y
R12S8RI0CNZ0H0,3,1,2,N,Y
R3576WYGOXYT2H,4,1,2,N,N
R16PMX7PFOAWY9,5,0,0,N,Y
R2LRO0VIOF8ANA,4,0,0,N,Y
R1IJC7GER1KSDN,5,1,2,N,N
R37SKF7F8HQ5XJ,5,27,30,N,Y
R2XR48H36G308I,3,1,2,N,N
R1MYWI6OAU9E01,1,26,27,N,N
R7ZPW8H47E2BX,4,1,1,N,Y
R2B888TOXWTYHH,5,2,3,N,Y
R37D0K6XPTOB5T,5,0,0,N,Y
R1K54WZA4VJWVZ,5,0,0,N,Y
R3GCCPVKFLGDTD,4,4,5,N,Y
RTNWX9THOVKB1,4,0,1,N,Y
R12YZPNT1TO3U1,3,0,0,N,Y
R2GGQWMG6P8S2F,5,2,2,N,Y
R2PDVKFKRMX2HJ,5,0,0,N,Y
R2Y77WJJN2DINI,5,0,0,N,Y
R63CRFBPJO66,5,0,0,N,Y
R2WIN5FJ3J5TWM,1,0,0,N,N
R783MG908SMIY,1,0,0,N,N
R1AXSPGT8IYB3I,5,1,2,N,N
R1T4ECW946HU5X,5,0,0,N,Y
RDDY0U3JKC6VU,1,1,2,N,Y
RXIS61IPG3MB3,5,0,0,N,Y
R24ZWHZI7HK2ZV,4,0,1,N,N
R16D8FNZXVYNQC,5,0,0,N,Y
RRARZ5G9ZW0S7,5,0,0,N,Y
RBPCQHGRSV7U,1,1,13,N,N
RL9KRRSJRUKLV,5,0,0,N,Y
R1CJMNPGL01TBU,4,0,0,N,Y
R3NDCTJ7W37DKH,5,0,0,N,Y
R1J1M35RU7RIJ1,5,0,0,N,Y
R3B2H8RFC10U69,1,0,1,N,Y
R3CBRWKJ3L5U2A,5,0,0,N,Y
R2NL2OBU6X2USR,5,0,0,N,Y
R3PZ0I1GQUFYM1,5,0,0,N,Y
R1W204P2L1533F,5,9,10,N,Y
R2BOKOJ5SWPHFP,5,0,0,N,Y
R1FL5UN1D0IVVI,3,3,3,N,Y
R2R14ZNY16D8ZD,1,2,2,N,N
R3VIT7H13UD3N,1,2,3,N,N
RYSLA0NP7C71R,5,0,0,N,Y
R2RHLZJUT1NPJK,5,0,0,N,Y
R1AUYWEN08G9SN,2,1,2,N,Y
R3DHBV77A7PF9F,5,0,0,N,N
RZZCD98C6H2M6,5,0,0,N,Y
R1C64GZH3USPO3,1,15,17,N,Y
R1V6C1HUEBP6LM,5,0,0,N,Y
R39TDXB38XLPNB,1,0,0,N,Y
RJIWREIANZT6D,3,0,0,N,Y
R36H4HH6N3ZFE7,5,0,0,N,Y
R35YPWUBXAMH6U,5,0,0,N,Y
RNICKM3CYLETV,5,0,0,N,Y
RMO092N7GHBMR,5,11,12,N,Y
R3VHF8TFLTAT6H,1,0,2,N,Y
ROI2F9DZD1HN7,4,1,1,N,N
R2TVMYPFTPFGVW,3,10,13,N,N
R22BQ7LMVSDR83,5,0,0,N,Y
R26Z1HT0N7SQ4B,1,0,3,N,Y
R2QZ93JQBNUNM,3,0,0,N,Y
R1SAP67VG5LC6V,5,0,0,N,N
R3QL37K0C7RZOJ,5,0,0,N,Y
R39ZFAVOYA9K5G,5,0,0,N,Y
R3VWHEN53G21AF,5,0,1,N,Y
R2B82PAML4T7QT,5,0,0,N,Y
R2AYY96L2WBVO,4,0,0,N,Y
RNLMCQL8BXGFP,5,1,2,N,Y
R1IJJ5G66JP95Q,5,7,7,N,Y
R33Z3LOO044WWG,5,0,0,N,Y
RA0QOXZGLFV7M,5,0,0,N,N
R3MIW11HO5H8XM,5,0,0,N,Y
R26Z9P1JEE68JU,5,0,0,N,Y
R57TH67Q7TVO3,5,0,0,N,Y
R3MNAMGXQE8B5Q,5,0,0,N,N
R29CBASAVEFVCE,5,4,4,N,N
RA9KEWET5CXOE,5,0,0,N,Y
RPS5VKFXA7WX2,5,0,1,N,Y
R1N1AU8IVYN2C0,5,0,1,N,Y
R1LIH3Z2NSLW5E,5,0,0,N,Y
R1UD8BKXBG19O7,1,0,0,N,Y
R1YS08SZ3N3IS9,5,1,2,N,Y
R369VQQUX20LF4,1,0,1,N,N
R1EZ7GQQKGAP6S,5,2,3,N,Y
R3EJWR6895AZQW,5,0,0,N,Y
R3PGBYA3NAR602,1,0,1,N,Y
R14363LO450IT8,5,4,4,N,Y
RV0RKYCSC17GZ,5,0,0,N,Y
R1HGKQ0M55Y5I0,5,0,0,N,Y
R2LMFLB4H25VIO,5,0,0,N,Y
R2X5DT8ZTNQF29,5,0,0,N,Y
R2T3CZSKPWQ5KC,5,0,0,N,Y
RSIJEV5NR0M8T,4,0,0,N,Y
R30X8VWODBEASC,5,0,0,N,Y
R2ZZ2VBYD2L297,5,1,1,N,N
RDJSC3IKZ3WK6,5,2,2,N,Y
R17QJMISENKZA3,5,0,0,N,Y
R1ALTG5REPQOE7,1,3,3,N,N
RK3R0JZQPGFID,5,0,0,N,Y
R1DET0WKA5BNB0,5,0,0,N,Y
RB5CI8538BPJS,5,0,0,N,Y
R3PC2WBYLBS0DD,1,20,20,N,N
R3PGZUB7GUQFC7,4,5,6,Y,N
R2VXS8DQGQQK5H,4,0,0,N,Y
R2AHQJQ0SYUM2D,5,0,0,N,Y
R1X99OUE715FZY,3,0,0,N,Y
R1GUKROALENNV1,5,1,1,N,N
R3KY35SKMPO5TS,1,0,2,N,N
R3EF58KX0DLQGF,3,0,0,N,Y
R2QH0ZCW9HUH9S,5,0,0,N,Y
RBXJFX7RNR23K,5,0,0,N,Y
R3KIFHO5EBN866,5,0,0,N,Y
R1LYY7W6K90KEE,5,0,0,N,Y
R195XF7IY83LXB,5,0,0,N,Y
R1JXR67GKCJQJF,5,0,0,N,Y
RI37JA1YWFJLZ,4,0,0,N,Y
R3PRSBQZRPOYZK,1,4,5,N,N
R1L7DA3BAUX3DW,4,0,0,N,N
R3S8RQZ7XZH3VW,1,1,2,N,N
R2AWQ2RHYGUHHB,5,0,0,N,Y
RX52HGFU6SW5,5,0,0,N,Y
R2K63974IN6WL1,5,0,0,N,Y
R2FAAJ708NKFUU,5,0,0,N,Y
R2BQ52DDFC74MH,4,0,0,N,Y
RMK63GRUV77Z1,1,5,8,N,N
R36MJF3CTT3Q5T,5,0,0,N,Y
RYVQNAOD9G0EF,5,2,2,N,N
RAF11QPK06V0X,1,1,1,N,N
RM0ABUD332LLN,5,0,0,N,Y
R1EHFIC0U5FRZG,5,0,0,N,Y
R2OALG4HEMFAD2,5,0,0,N,Y
R20HESIN3MORRH,4,0,0,N,N
R3MYOXITUZPRE1,5,0,0,N,Y
R1SYOO48UXZT81,5,0,0,N,Y
R2IMH6BFH93QIZ,5,0,0,N,Y
R2681Y06MAYMKS,5,0,1,N,Y
R201F2NY5PVFF5,5,0,0,N,Y
RAAMLWVYUN57V,5,0,0,N,Y
RK1H0J29H1AS1,5,0,0,N,Y
RV9OD6L8DSSQI,4,24,25,N,N
R1QZD51287YVY2,2,2,2,N,N
RJCJ0S5TFUCE7,5,0,0,N,Y
R36DG4PYWODYIB,4,0,0,N,Y
RKHLM2WIVHZIZ,5,2,2,N,Y
R4NVNKWDCNESH,5,1,1,N,Y
RGV82JJ6WGI92,5,0,0,N,Y
R3R8JA4WAZBHQ3,1,2,3,N,N
RG1EV08PC2CNP,5,0,0,N,Y
R2HS4R2Y22S5VK,5,0,0,N,Y
R1M4EGB52YRRRJ,4,0,0,N,Y
R2N80MLOPHYXC,5,1,1,N,Y
R2IXZG72TYEYRJ,1,2,2,N,Y
R1BZUVZDE13U8B,1,2,2,N,N
R2UO5SAWUYCX02,5,0,0,N,N
R3IT2SUIVAJLVF,5,3,4,N,Y
R2VGPEOB1LGT90,5,2,2,N,Y
R1ACAY74X9UXCI,2,0,0,N,Y
R2642K8AXO80FO,5,0,0,N,Y
R11JQ1YWVKCEOC,5,0,0,N,Y
R1MA8O1PZ6XS7V,4,0,0,N,N
RJJ41SIZJYXIS,5,0,0,N,Y
R1S0Q3KREI4JS2,5,2,3,N,Y
R20CN4UXKGMK3C,5,0,0,N,Y
R3D8DI19O6J2FL,5,1,1,N,N
RR6632SZONJ3J,5,0,0,N,Y
R2KMQ400NU6KYW,5,0,0,N,Y
R3UJ9UA20L3XN6,1,3,4,N,Y
R25VIAUA8XSP9K,3,1,1,N,Y
R39ZYYSK1UGR59,1,1,1,N,Y
R18PDSKB2WP1XV,1,1,1,N,N
R1TD9B1T54KNJA,5,0,0,N,Y
RALY5ILFLYG0Y,5,0,0,N,Y
R14TYP05L5QBJ8,2,40,43,N,N
R1IX6V1ZXX4GPA,3,0,0,N,N
R36G2GBYZTJR6P,4,0,0,N,N
R390SR8S0ML25I,5,0,0,N,Y
R3D0CHECETNUPJ,5,0,0,N,N
RLOYYWX2415FD,5,0,0,N,N
R2JMVWQD325UT,4,0,0,N,Y
R4JKXQ5VOGUNI,5,0,0,N,Y
R21FQGT1OVMTD2,4,1,1,N,Y
R1CBJ31OPLT1HZ,5,0,0,N,Y
R1E4GZYF92513N,4,36,41,N,N
RG5U97HOYNEMM,4,3,5,N,N
R3O30E2774IHS2,5,0,0,N,Y
R26RSXCKWZ1Y10,5,0,0,N,N
R1KCU6GUCB07KL,5,10,11,N,N
R357D2FHWJXEZA,5,0,0,N,Y
R5NLUASEM35R6,5,1,2,N,Y
R1MM7T35RRMFZM,5,0,0,N,Y
R1JTQ1EQRHPFKH,4,0,2,N,Y
R3D2FP0QCNERYA,5,0,0,N,Y
R197VO8N36LTZD,4,0,0,N,Y
R39YBUGMSYW681,5,1,1,N,N
R13LSUPHZIB0J3,3,4,5,N,N
R128SELF7MELE3,5,2,2,N,Y
R3HDIW9D99B1Q3,1,4,18,N,Y
R19UZQ68MRPCGT,5,3,3,N,Y
R3AXQ7KCPZ24PR,1,3,5,N,Y
R3TT46XWT0U6FA,5,1,1,N,Y
R2QQV8PZONXH22,5,0,0,N,N
R1UOYVLG6OSJG,1,4,4,N,Y
R25I6ES8ZZF05U,2,0,0,N,N
R35YXM8KSVT14L,5,0,0,N,Y
R2ZYYBBE2NWUD6,3,5,5,N,N
R3QLKKQA7UUXRW,5,1,1,N,N
RIZP115Y0YG5C,3,0,0,N,Y
R1UVSEF3F0OWQ0,5,1,2,N,Y
R160OOD7NRREL8,5,0,0,N,Y
R1KGKGH0GTVA8F,5,1,1,N,N
RB2PDS07L1RJQ,3,0,0,N,Y
RJXPTF5R3PUE,5,1,1,N,Y
R3EOT6KKW7M7R9,5,36,37,N,N
RLEKF4RUKXOJY,5,6,6,N,N
R1P7PH8WXBJ1KL,1,0,0,N,N
R3Q7AOVVHE3UQ,4,3,3,N,Y
R2EJN8O06COGFW,2,0,0,N,Y
R1P3BZT7B4G893,5,1,1,N,N
RVTJ39HHL5VO2,1,5,5,N,N
R28GFGSHB681TP,5,0,0,N,Y
RGXHE3H22VLOW,5,2,3,N,Y
R2CAQ7Q3SYBZJW,1,0,0,N,N
R3NC36C8LCW4YB,4,0,12,N,N
R34XANQC5J3OOP,4,0,0,N,Y
R2IM9W9QFITQZK,5,0,0,N,Y
RZ0VGLQLGDGM5,4,0,0,N,Y
R30VZFUSKSJWUW,4,1,1,N,Y
R32PRSVQBLKT8A,5,0,0,N,Y
R3KWK62VH38GWV,1,0,0,N,N
RM4YLZSYMTDNL,1,0,0,N,Y
R3U6JHJ2VEXY7J,5,1,1,N,N
R18OO8QIHN3ZBL,5,0,0,N,N
R3D9QDF6XR8EYX,4,3,8,N,Y
R2YOA2D5D2I2YL,5,0,1,N,N
R1I1ZFJPINPU27,5,0,1,N,Y
R1CQ2YJP93QT21,5,0,0,N,Y
RT3XPBQZATU8V,3,6,8,N,Y
R1X6OL5TW31BJI,5,0,0,N,Y
RJYAR11PS1H3K,4,0,0,N,Y
RHAM7IJW834GX,5,3,7,N,Y
R1JCR0VM3H4CRT,5,2,4,N,Y
R2ELBO60121OJT,5,0,0,N,Y
RL4DUDDC2DM3Z,1,1,2,N,N
R1PV7SZEZRMA80,4,0,0,N,Y
R30QP3E6M5F27F,4,0,0,N,Y
R55BN43K197GL,3,0,0,N,N
R3I5UYV7KQ7MLI,5,1,1,N,Y
R3KJWEOPXPSWKW,4,0,0,N,N
R5ZQLBAYZSHK1,5,1,5,N,Y
RX8A8VHPS4M8P,2,0,0,N,N
R11ISTHX6HN0Q8,5,0,0,N,Y
R1K9GFLDYUGXDJ,1,0,1,N,N
R2NFOQICMKOHRS,5,0,1,N,Y
R1I5S0T6ZUMT5M,5,31,31,N,Y
R3NYD6TTLRFK1B,3,0,0,N,Y
R2WRR61DMA0BBR,5,0,0,N,Y
R32EB0DI17JLNC,5,1,2,N,N
R1PWK7IOUL94CS,1,2,3,N,N
R1PEPNQ5YOTUVU,5,0,0,N,Y
R263TBXPWP1WO7,4,0,0,N,Y
R3HGTD2ESXL3DQ,5,2,6,N,Y
R33LT3RWT0HHQ0,3,1,1,N,N
R3HF5JNS9VLO55,5,0,2,N,Y
R3Q1PEF1H48A0H,2,0,0,N,N
R3TABBELC1HG2B,5,1,2,N,Y
R1JAPPW9QOF6QK,5,1,2,N,Y
R2BLIMSD1VKYPV,5,0,0,N,Y
R3F3MPL1HCRS50,5,18,18,N,Y
R35HX0TDDZKF8V,5,1,1,N,Y
R5XR5WY5ALJLN,5,7,9,N,Y
RJMISWH2UIQHV,3,0,0,N,Y
R12AWE3WF20BO7,5,11,12,N,Y
R1OK7V14644RL9,5,0,0,N,Y
R1KKLX6EZV95C1,5,0,0,N,N
R1I0BC5EH2DS2W,1,1,1,N,Y
R2ZLV81O8OZ1BF,5,0,0,N,Y
R3815DP1BW4PVR,4,0,1,N,N
RM3RK0ZO4H2M6,3,0,0,N,N
R3SNFD29A35RA4,4,3,4,N,Y
RDI9I1BFIH14I,5,0,0,N,N
R2HX5VQXC0AKHB,5,0,1,N,Y
RLPJ1R4B7INZ9,5,0,0,N,Y
R3QV5EFUZKPDLZ,4,2,2,N,N
R2Y7T2HXHWAX1T,5,0,0,N,Y
R2FYT2IGYZ84BQ,4,2,2,N,Y
R2E29DRPM6YK6F,4,0,0,N,Y
R2GFC41B2NS874,5,61,66,N,N
R37DI4H8LTWWCE,5,1,1,N,N
R1D3U6NMPO30DR,5,0,0,N,Y
R1OEWN3WP28B7N,5,0,0,N,Y
R1MX5RTQ1GBNTL,5,0,0,N,Y
R3LHWHOICO4U3W,4,0,0,N,N
R3Q4L71TLOMMC6,5,0,0,N,Y
R1OB2DMXSL105T,5,0,0,N,Y
R2DQHPNU2LKSXO,5,0,0,N,Y
RHVPWD4XF1ZLJ,1,2,2,N,Y
RQZNP05J4895B,5,0,1,N,Y
R26PPNZ104482,1,0,0,N,N
R22LL53Z8LN57Q,5,0,0,N,Y
RQ5IYO6GTF1FI,4,0,0,N,Y
R33LUL9XOZIEF3,1,5,6,N,N
R2B82WJABBT5WL,5,0,0,N,Y
RP5BUF9K41HAE,5,0,0,N,Y
R3A11MCI7S2EPB,5,0,0,N,Y
R3BHFJBZ21VEA4,1,9,10,N,N
R3K22J6XS6HTEM,4,12,16,N,Y
R3FDXA1TIULS0J,4,0,0,N,Y
ROBJYN7TVVHJ4,1,7,7,N,N
R3HQRYE41Q540E,5,1,1,N,Y
R2R2LAU8JO4L7R,5,0,0,N,Y
R199ZQELELROHG,1,7,8,N,N
R3LVHJATD54RCQ,5,1,2,N,Y
R1GYCXR1ZOLHNP,5,0,0,N,Y
R3R0UCMG1CM3OR,5,0,1,N,Y
R11UILSKG5DMI,1,4,5,N,N
R2V97A6Q3Q4V7N,5,0,0,N,Y
R17JQPP840KP08,5,0,0,N,Y
R2H2UYMV4PPPAY,5,0,0,N,Y
R24RCTZF5UXMDA,5,0,0,N,N
R2LFIX2NLMHQIY,5,3,3,N,Y
R1623HSX7B0PSZ,5,0,0,N,Y
R51IVAQBIZQ32,4,2,3,N,N
RJ34BYE52KS15,4,0,0,N,N
R3NLWIGRZ0NBS2,5,8,12,N,N
RELJNA0XRXORZ,1,5,9,N,Y
R3OQKHM1FPS8C3,5,1,4,N,Y
R3T2MP82QQFWI0,5,6,6,N,Y
R3062F4BBNJ81U,5,9,10,N,Y
R258L5EXQDSPCW,5,0,0,N,Y
R35K2QH5QEJ4A5,5,0,0,N,Y
RYT6JXXJNOE37,4,4,4,N,Y
R1G5E80TPWJ3EC,5,2,3,N,Y
R1F3D1KF84H2FD,5,0,0,N,Y
R1WNGZSLZVKRZN,1,0,0,N,Y
R3D1UVJDAMGEU8,3,1,2,N,Y
R29V2BEN4V6D3Q,5,0,0,N,Y
R33L4W1LUSH9OT,1,2,2,N,N
R1PWO02RMDYWDO,3,0,0,N,N
R2LV97QCBIW8RJ,4,4,4,N,N
R1OIJF7WQ62GZM,5,2,2,N,Y
R28C7BJCLB3YKV,5,0,0,N,Y
R51LWD8WYW5SD,5,0,0,N,Y
RRD1OFXR64Y8B,4,58,61,N,Y
R8EIL1HP9GGXK,5,0,0,N,Y
R3F2E4U6Q5NEHU,5,0,0,N,Y
R4N1K5EG69CBE,1,0,1,N,N
R258EZ2U0HHS1V,2,0,0,N,Y
R3R065Q1996DBI,5,1,1,N,Y
R1LP46ZOM421F7,5,12,16,Y,N
R1WOCPGOH9W2XI,1,0,1,N,Y
R2L59RT0DFCZZ2,1,5,6,N,N
R3EWX2GWYH4WDY,5,0,0,N,Y
R20WY0R92PSGDB,1,0,4,N,Y
R3DJORN0VNADPN,5,0,0,N,Y
R18XTVSTQ1ZLI9,4,6,7,N,N
R52SUU2G498DJ,1,1,1,N,N
R23W35I6Q99HQT,5,0,0,N,Y
R2JNB2ZOJT7KJD,5,0,0,N,Y
R2CPI1LV7VLBJO,1,13,21,N,Y
R1WM8R73NUUYVN,5,2,4,N,Y
R2QU4GVE5PGBR1,1,0,0,N,Y
R3UCH5YQE3XATU,1,0,0,N,N
R1PW6VU74WT1V0,1,21,25,N,N
R11GCMKLRQ8J8D,1,1,1,N,N
R2SE2C0UISTY68,5,0,0,N,Y
ROILSVUDLNSB1,1,1,1,N,N
R65CP8TBJZP1,4,1,2,N,Y
R2S1OMZTCPFXJR,2,0,0,N,Y
R379UJGGB240NF,5,0,0,N,Y
R1T8QC8Q8MYSVQ,5,0,0,N,Y
R1P5CBWC0YV4WJ,5,0,0,N,Y
R1BSB0NI32O04C,5,0,0,N,Y
R32IPRCDJK6O8M,4,0,0,N,Y
R39I96TKHE7WRO,5,0,0,N,Y
R20GFD110S5LNL,4,4,4,Y,N
R115IGJZBWSRVI,5,34,37,N,N
R27JR0X3ZU5VJ,1,0,0,N,N
R1TYEIMLS6HWK1,3,0,0,N,Y
R3HAVKG798SKM2,1,0,0,N,N
R31836JI71X4S4,1,1,3,N,N
R7IWLLQVKG0MF,1,0,0,N,N
R3L6I1VQJR7M2A,5,763,811,N,N
